dateTime;country;total_cases;new_cases;total_deaths;new_deaths;total_recovered;active_cases;critical_cases;cases_per_million;deaths_per_million
2020-04-05T21:32:33.468730;Czechia;4543;71;67;8;96;4380;86;424;6
2020-04-05T21:32:33.468730;Chile;4471;310;34;7;618;3819;307;234;2
2020-04-05T21:32:33.468730;Denmark;4369;292;179;18;1327;2863;142;754;31
2020-04-05T21:32:33.468730;Poland;4102;475;94;15;134;3874;50;108;2
2020-04-05T21:32:33.468730;Romania;3864;251;151;5;374;3339;141;201;8
2020-04-05T21:32:33.468730;Malaysia;3662;179;61;4;1005;2596;99;113;2
2020-04-05T21:32:33.468730;Ecuador;3646;181;180;8;100;3366;100;207;10
2020-04-05T21:32:33.468730;India;3588;0;99;0;229;3260;0;3;7
2020-04-05T21:32:33.468730;Philippines;3246;152;152;8;64;3030;1;30;1
2020-04-05T21:32:33.468730;Pakistan;3157;339;47;6;211;2899;18;14;2
2020-04-05T21:32:33.468730;Japan;3139;0;77;0;514;2548;64;25;6
2020-04-05T21:32:33.468730;Luxembourg;2804;75;36;5;500;2268;33;4479;58
2020-04-05T21:32:33.468730;Saudi Arabia;2402;223;34;5;488;1880;41;69;10
2020-04-05T21:32:33.468730;Peru;2281;535;83;10;989;1209;81;69;3
2020-04-05T21:32:33.468730;Indonesia;2273;181;198;7;164;1911;0;8;7
2020-04-05T21:32:33.468730;Thailand;2169;102;23;3;793;1353;23;31;3
2020-04-05T21:32:33.468730;Finland;1927;45;28;3;300;1599;73;348;5
2020-04-05T21:32:33.468730;Serbia;1908;284;51;7;54;1803;98;218;6
2020-04-05T21:32:33.468730;Mexico;1890;202;79;19;633;1178;1;15;6
2020-04-05T21:32:33.468730;Panama;1801;0;46;0;13;1742;75;417;11
2020-04-05T21:32:33.468730;UAE;1799;294;10;0;144;1645;1;182;1
2020-04-05T21:32:33.468730;Dominican Republic;1745;167;82;5;17;1646;147;161;8
2020-04-05T21:32:33.468730;Greece;1735;62;73;5;78;1584;93;166;7
2020-04-05T21:32:33.468730;South Africa;1655;70;11;2;95;1549;7;28;2
2020-04-05T21:32:33.468730;Qatar;1604;279;4;1;123;1477;37;557;1
2020-04-05T21:32:33.468730;Iceland;1486;69;4;0;428;1054;11;4355;12
2020-04-05T21:32:33.468730;Colombia;1485;79;35;3;88;1362;50;29;7
2020-04-05T21:32:33.468730;Argentina;1451;0;44;1;280;1127;86;32;10
2020-04-05T21:32:33.468730;Algeria;1320;69;152;22;90;1078;46;30;3
2020-04-05T21:32:33.468730;Singapore;1309;120;6;0;320;983;25;224;1
2020-04-05T21:32:33.468730;Ukraine;1308;83;37;5;28;1243;16;30;8
2020-04-05T21:32:33.468730;Croatia;1182;56;15;3;125;1042;39;288;4
2020-04-05T21:32:33.468730;Egypt;1173;103;78;7;247;848;0;11;8
2020-04-05T21:32:33.468730;Estonia;1097;58;15;2;62;1020;17;827;11
2020-04-05T21:32:33.468730;New Zealand;1039;89;1;0;156;882;3;215;2
2020-04-05T21:32:33.468730;Morocco;1021;102;70;11;76;875;1;28;2
2020-04-05T21:32:33.468730;Slovenia;997;20;28;6;79;890;31;480;13
2020-04-05T21:32:33.468730;Iraq;961;83;61;5;279;621;0;24;2
2020-04-05T21:32:33.468730;Hong Kong;890;28;4;0;206;680;8;119;5
2020-04-05T21:32:33.468730;Moldova;864;112;15;3;30;819;80;214;4
2020-04-05T21:32:33.468730;Armenia;822;52;7;0;57;758;30;277;2
2020-04-05T21:32:33.468730;Lithuania;811;40;13;2;7;791;11;298;5
2020-04-05T21:32:33.468730;Hungary;733;55;34;2;66;633;17;76;4
2020-04-05T21:32:33.468730;Diamond Princess;712;0;11;0;619;82;10;0;0
2020-04-05T21:32:33.468730;Bahrain;700;12;4;0;431;265;3;411;2
2020-04-05T21:32:33.468730;Bosnia and Herzegovina;654;30;23;2;30;601;4;199;7
2020-04-05T21:32:33.468730;Cameroon;650;95;9;0;17;624;0;24;3
2020-04-05T21:32:33.468730;Azerbaijan;584;63;7;2;32;545;17;58;7
2020-04-05T21:32:33.468730;Kazakhstan;584;53;6;1;42;536;6;31;3
2020-04-05T21:32:33.468730;Tunisia;574;21;22;4;5;547;39;49;2
2020-04-05T21:32:33.468730;Belarus;562;122;8;3;52;502;11;59;8
2020-04-05T21:32:33.468730;Kuwait;556;77;1;0;99;456;17;130;2
2020-04-05T21:32:33.468730;North Macedonia;555;72;18;1;23;514;15;266;9
2020-04-05T21:32:33.468730;Latvia;533;24;1;0;1;531;4;283;5
2020-04-05T21:32:33.468730;Bulgaria;531;28;20;3;37;474;22;76;3
2020-04-05T21:32:33.468730;Lebanon;527;7;18;1;54;455;28;77;3
2020-04-05T21:32:33.468730;Andorra;501;35;18;1;26;457;12;6484;233
2020-04-05T21:32:33.468730;Slovakia;485;14;1;0;10;474;3;89;2
2020-04-05T21:32:33.468730;Costa Rica;454;19;2;0;16;436;14;89;4
2020-04-05T21:32:33.468730;Cyprus;446;20;9;0;37;400;11;369;7
2020-04-05T21:32:33.468730;Uruguay;400;0;5;0;93;302;13;115;1
2020-04-05T21:32:33.468730;Taiwan;363;8;5;0;54;304;0;15;2
2020-04-05T21:32:33.468730;Albania;361;28;20;0;104;237;7;125;7
2020-04-05T21:32:33.468730;Afghanistan;349;40;7;0;15;327;0;9;2
2020-04-05T21:32:33.468730;Burkina Faso;345;27;17;1;90;238;0;17;8
2020-04-05T21:32:33.468730;Jordan;345;22;5;0;110;230;5;34;5
2020-04-05T21:32:33.468730;Réunion;344;10;0;0;40;304;4;384;0
2020-04-05T21:32:33.468730;Uzbekistan;342;76;2;0;30;310;8;10;6
2020-04-05T21:32:33.468730;Cuba;320;32;8;2;15;297;11;28;7
2020-04-05T21:32:33.468730;Channel Islands;309;47;6;1;27;276;0;1777;35
2020-04-05T21:32:33.468730;Oman;298;21;2;0;61;235;3;58;4
2020-04-05T21:32:33.468730;Honduras;268;4;22;7;6;240;10;27;2
2020-04-05T21:32:33.468730;San Marino;266;7;32;0;35;199;14;7839;943
2020-04-05T21:32:33.468730;Ivory Coast;261;16;3;2;37;221;0;10;1
2020-04-05T21:32:33.468730;Vietnam;241;1;0;0;90;151;3;2;0
2020-04-05T21:32:33.468730;Palestine;234;17;1;0;23;210;0;46;2
2020-04-05T21:32:33.468730;Nigeria;232;18;5;1;33;194;2;1;2
2020-04-05T21:32:33.468730;Mauritius;227;31;7;0;7;213;1;178;6
2020-04-05T21:32:33.468730;Malta;227;14;0;0;5;222;3;514;0
2020-04-05T21:32:33.468730;Senegal;222;3;2;0;82;138;1;13;1
2020-04-05T21:32:33.468730;Ghana;214;9;5;0;31;178;2;7;2
2020-04-05T21:32:33.468730;Montenegro;214;13;2;0;1;211;4;341;3
2020-04-05T21:32:33.468730;Niger;184;40;10;2;13;161;0;8;4
2020-04-05T21:32:33.468730;Faeroe Islands;181;0;0;0;99;82;1;3704;0
2020-04-05T21:32:33.468730;Sri Lanka;176;10;5;0;33;138;5;8;2
2020-04-05T21:32:33.468730;Georgia;174;12;2;1;36;136;6;44;5
2020-04-05T21:32:33.468730;Venezuela;159;4;7;0;52;100;6;6;2
2020-04-05T21:32:33.468730;Bolivia;157;18;10;0;2;145;3;13;9
2020-04-05T21:32:33.468730;DRC;154;0;18;0;3;133;0;2;2
2020-04-05T21:32:33.468730;Martinique;149;4;4;1;50;95;21;397;11
2020-04-05T21:32:33.468730;Kyrgyzstan;147;3;1;0;9;137;5;23;2
2020-04-05T21:32:33.468730;Kenya;142;16;4;0;4;134;2;3;7
2020-04-05T21:32:33.468730;Brunei ;135;0;1;0;73;61;3;309;2
2020-04-05T21:32:33.468730;Guadeloupe;134;0;7;0;24;103;14;335;17
2020-04-05T21:32:33.468730;Mayotte;134;0;2;0;14;118;3;491;7
2020-04-05T21:32:33.468730;Isle of Man;127;1;1;0;0;126;0;1494;12
2020-04-05T21:32:33.468730;Guinea;121;10;0;0;5;116;0;9;0
2020-04-05T21:32:33.468730;Cambodia;114;0;0;0;50;64;1;7;0
2020-04-05T21:32:33.468730;Trinidad and Tobago;104;1;7;1;1;96;0;74;5
2020-04-05T21:32:33.468730;Paraguay;104;8;3;0;12;89;2;15;4
2020-04-05T21:32:33.468730;Rwanda;104;2;0;0;4;100;0;8;0
2020-04-05T21:32:33.468730;Gibraltar;103;5;0;0;52;51;0;3057;0
2020-04-05T21:32:33.468730;Bangladesh;88;18;9;1;33;46;1;5;5
2020-04-05T21:32:33.468730;Liechtenstein;77;0;1;0;0;76;0;2020;26
2020-04-05T21:32:33.468730;Monaco;73;7;1;0;3;69;4;1860;25
2020-04-05T21:32:33.468730;Madagascar;72;2;0;0;2;70;6;3;0
2020-04-05T21:32:33.468730;Aruba;64;0;0;0;1;63;0;599;0
2020-04-05T21:32:33.468730;El Salvador;62;6;3;0;2;57;4;10;5
2020-04-05T21:32:33.468730;Guatemala;61;0;2;0;15;44;1;3;1
2020-04-05T21:32:33.468730;French Guiana;61;0;0;0;22;39;1;204;0
2020-04-05T21:32:33.468730;Djibouti;59;9;0;0;9;50;0;60;0
2020-04-05T21:32:33.468730;Barbados;56;4;1;1;6;49;4;195;3
2020-04-05T21:32:33.468730;Jamaica;55;2;3;0;7;45;0;19;1
2020-04-05T21:32:33.468730;Uganda;52;4;0;0;0;52;0;1;0
2020-04-05T21:32:33.468730;Congo;45;23;5;3;2;38;0;8;9
2020-04-05T21:32:33.468730;Mali;45;4;5;2;1;39;0;2;2
2020-04-05T21:32:33.468730;Togo;44;3;3;0;20;21;0;5;4
2020-04-05T21:32:33.468730;Macao;44;0;0;0;10;34;0;68;0
2020-04-05T21:32:33.468730;Ethiopia;43;5;2;2;4;37;1;4;2
2020-04-05T21:32:33.468730;French Polynesia;41;1;0;0;0;41;0;146;0
2020-04-05T21:32:33.468730;Zambia;39;0;1;0;3;35;0;2;5
2020-04-05T21:32:33.468730;Bermuda;37;0;0;0;14;23;0;594;0
2020-04-05T21:32:33.468730;Cayman Islands;35;0;1;0;1;33;0;533;15
2020-04-05T21:32:33.468730;Saint Martin;32;8;2;0;7;23;6;828;52
2020-04-05T21:32:33.468730;Eritrea;29;0;0;0;0;29;0;8;0
2020-04-05T21:32:33.468730;Bahamas;28;0;4;0;0;24;1;71;10
2020-04-05T21:32:33.468730;Sint Maarten;25;2;4;0;1;20;0;583;93
2020-04-05T21:32:33.468730;Guyana;24;1;4;0;0;20;0;31;5
2020-04-05T21:32:33.468730;Tanzania;22;2;1;0;3;18;0;4;2
2020-04-05T21:32:33.468730;Benin;22;6;0;0;5;17;0;2;0
2020-04-05T21:32:33.468730;Gabon;21;0;1;0;1;19;0;9;4
2020-04-05T21:32:33.468730;Haiti;21;1;1;1;1;19;0;2;9
2020-04-05T21:32:33.468730;Myanmar;21;0;1;0;0;20;0;4;2
2020-04-05T21:32:33.468730;Syria;19;3;2;0;2;15;0;1;1
2020-04-05T21:32:33.468730;Maldives;19;0;0;0;13;6;0;35;0
2020-04-05T21:32:33.468730;Libya;18;0;1;0;0;17;0;3;1
2020-04-05T21:32:33.468730;Guinea-Bissau;18;0;0;0;0;18;0;9;0
2020-04-05T21:32:33.468730;New Caledonia;18;1;0;0;1;17;0;63;0
2020-04-05T21:32:33.468730;Equatorial Guinea;16;0;0;0;1;15;0;11;0
2020-04-05T21:32:33.468730;Namibia;16;2;0;0;3;13;0;6;0
2020-04-05T21:32:33.468730;Antigua and Barbuda;15;0;0;0;0;15;1;153;0
2020-04-05T21:32:33.468730;Dominica;14;0;0;0;0;14;0;194;0
2020-04-05T21:32:33.468730;Mongolia;14;0;0;0;2;12;0;4;0
2020-04-05T21:32:33.468730;Saint Lucia;14;0;0;0;1;13;0;76;0
2020-04-05T21:32:33.468730;Liberia;13;3;3;2;3;7;0;3;6
2020-04-05T21:32:33.468730;Sudan;12;2;2;0;2;8;0;3;5
2020-04-05T21:32:33.468730;Fiji;12;0;0;0;0;12;0;13;0
2020-04-05T21:32:33.468730;Grenada;12;0;0;0;0;12;2;107;0
2020-04-05T21:32:33.468730;Curaçao;11;0;1;0;5;5;0;67;6
2020-04-05T21:32:33.468730;Greenland;11;0;0;0;3;8;0;194;0
2020-04-05T21:32:33.468730;Laos;11;1;0;0;0;11;0;2;0
2020-04-05T21:32:33.468730;Angola;10;0;2;0;2;6;0;3;6
2020-04-05T21:32:33.468730;Suriname;10;0;1;0;0;9;0;17;2
2020-04-05T21:32:33.468730;Mozambique;10;0;0;0;1;9;0;3;0
2020-04-05T21:32:33.468730;Saint Kitts and Nevis;10;1;0;0;0;10;0;188;0
2020-04-05T21:32:33.468730;Seychelles;10;0;0;0;0;10;0;102;0
2020-04-05T21:32:33.468730;MS Zaandam;9;0;2;0;0;7;0;0;0
2020-04-05T21:32:33.468730;Zimbabwe;9;0;1;0;0;8;0;6;7
2020-04-05T21:32:33.468730;Nepal;9;0;0;0;1;8;0;3;0
2020-04-05T21:32:33.468730;Chad;9;0;0;0;0;9;0;5;0
2020-04-05T21:32:33.468730;Eswatini;9;0;0;0;0;9;0;8;0
2020-04-05T21:32:33.468730;CAR;8;0;0;0;0;8;0;2;0
2020-04-05T21:32:33.468730;Cabo Verde;7;0;1;0;0;6;0;13;2
2020-04-05T21:32:33.468730;Vatican City;7;0;0;0;0;7;0;8739;0
2020-04-05T21:32:33.468730;St. Vincent Grenadines;7;0;0;0;1;6;0;63;0
2020-04-05T21:32:33.468730;Somalia;7;0;0;0;1;6;0;4;0
2020-04-05T21:32:33.468730;Botswana;6;2;1;0;0;5;0;3;4
2020-04-05T21:32:33.468730;Mauritania;6;0;1;0;2;3;0;1;2
2020-04-05T21:32:33.468730;Nicaragua;6;1;1;0;0;5;0;9;2
2020-04-05T21:32:33.468730;Montserrat;6;0;0;0;0;6;0;1202;0
2020-04-05T21:32:33.468730;St. Barth;6;0;0;0;1;5;0;607;0
2020-04-05T21:32:33.468730;Sierra Leone;6;2;0;0;0;6;0;8;0
2020-04-05T21:32:33.468730;Turks and Caicos;5;0;1;1;0;4;0;129;26
2020-04-05T21:32:33.468730;Belize;5;1;0;0;0;5;1;13;0
2020-04-05T21:32:33.468730;Bhutan;5;0;0;0;2;3;0;6;0
2020-04-05T21:32:33.468730;Gambia;4;0;1;0;2;1;0;2;4
2020-04-05T21:32:33.468730;Malawi;4;0;0;0;0;4;0;2;0
2020-04-05T21:32:33.468730;Western Sahara;4;0;0;0;0;4;0;7;0
2020-04-05T21:32:33.468730;Anguilla;3;0;0;0;0;3;0;200;0
2020-04-05T21:32:33.468730;British Virgin Islands;3;0;0;0;0;3;0;99;0
2020-04-05T21:32:33.468730;Burundi;3;0;0;0;0;3;0;3;0
2020-04-05T21:32:33.468730;Caribbean Netherlands;2;0;0;0;0;2;0;76;0
2020-04-05T21:32:33.468730;Falkland Islands;2;1;0;0;0;2;0;575;0
2020-04-05T21:32:33.468730;Papua New Guinea;1;0;0;0;0;1;0;1;0
2020-04-05T21:32:33.468730;Saint Pierre Miquelon;1;1;0;0;0;1;0;173;0
2020-04-05T21:32:33.468730;South Sudan;1;1;0;0;0;1;0;9;0
2020-04-05T21:32:33.468730;Timor-Leste;1;0;0;0;0;1;0;8;0
2020-04-06T11:03:12.223406;USA;336851;178;9620;4;17977;309254;8702;1018;29
2020-04-06T11:03:12.223406;Spain;135032;3386;13055;414;40437;81540;6931;2888;279
2020-04-06T11:03:12.223406;Italy;128948;0;15887;0;21815;91246;3977;2133;263
2020-04-06T11:03:12.223406;Germany;100132;9;1584;0;28700;69848;3936;1195;19
2020-04-06T11:03:12.223406;France;92839;0;8078;0;16183;68578;6838;1422;124
2020-04-06T11:03:12.223406;Iran;60500;2274;3739;136;24236;32525;4083;720;45
2020-04-06T11:03:12.223406;UK;47806;0;4934;0;135;42737;1559;704;73
2020-04-06T11:03:12.223406;Turkey;27069;0;574;0;1042;25453;1381;321;7
2020-04-06T11:03:12.223406;Switzerland;21282;182;734;19;7298;13250;391;2459;85
2020-04-06T11:03:12.223406;Belgium;20814;1123;1632;185;3986;15196;1257;1796;141
2020-04-06T11:03:12.223406;Netherlands;17851;0;1766;0;250;15835;1385;1042;103
2020-04-06T11:03:12.223406;Canada;15512;0;280;0;2942;12290;426;411;7
2020-04-06T11:03:12.223406;Austria;12109;58;220;16;3463;8426;250;1344;24
2020-04-06T11:03:12.223406;Brazil;11281;27;487;1;127;10667;296;53;2
2020-04-06T11:03:12.223406;Portugal;11278;0;295;0;75;10908;267;1106;29
2020-04-06T11:03:12.223406;S. Korea;10284;47;186;3;6598;3500;55;201;4
2020-04-06T11:03:12.223406;Israel;8611;181;51;2;585;7975;141;995;6
2020-04-06T11:03:12.223406;Sweden;6830;0;401;0;205;6224;541;676;40
2020-04-06T11:03:12.223406;Russia;6343;954;47;2;406;5890;8;43;3
2020-04-06T11:03:12.223406;Australia;5795;45;39;2;2432;3324;96;227;2
2020-04-06T11:03:12.223406;Norway;5760;73;73;2;32;5655;89;1062;13
2020-04-06T11:03:12.223406;Ireland;4994;0;158;0;25;4811;165;1011;32
2020-04-06T11:03:12.223406;Denmark;4647;278;179;0;1327;3141;144;802;31
2020-04-06T11:03:12.223406;Czechia;4591;4;72;5;96;4423;84;429;7
2020-04-06T11:03:12.223406;Chile;4471;0;34;0;618;3819;307;234;2
2020-04-06T11:03:12.223406;India;4314;25;118;0;328;3868;0;3;9
2020-04-06T11:03:12.223406;Poland;4201;99;98;4;162;3941;50;111;3
2020-04-06T11:03:12.223406;Romania;4057;193;157;6;406;3494;179;211;8
2020-04-06T11:03:12.223406;Malaysia;3793;131;62;1;1241;2490;102;117;2
2020-04-06T11:03:12.223406;Philippines;3660;414;163;11;73;3424;1;33;1
2020-04-06T11:03:12.223406;Japan;3654;0;85;0;575;2994;69;29;7
2020-04-06T11:03:12.223406;Ecuador;3646;0;180;0;100;3366;100;207;10
2020-04-06T11:03:12.223406;Pakistan;3277;120;50;3;257;2970;17;15;2
2020-04-06T11:03:12.223406;Luxembourg;2804;0;36;0;500;2268;33;4479;58
2020-04-06T11:03:12.223406;Indonesia;2491;218;209;11;192;2090;0;9;8
2020-04-06T11:03:12.223406;Saudi Arabia;2463;61;34;0;488;1941;41;71;10
2020-04-06T11:03:12.223406;Peru;2281;0;83;0;989;1209;81;69;3
2020-04-06T11:03:12.223406;Thailand;2220;51;26;3;793;1401;23;32;4
2020-04-06T11:03:12.223406;Finland;2176;249;28;0;300;1848;73;393;5
2020-04-06T11:03:12.223406;Mexico;2143;253;94;15;633;1416;293;17;7
2020-04-06T11:03:12.223406;Panama;1988;187;54;8;13;1921;78;461;13
2020-04-06T11:03:12.223406;Serbia;1908;0;51;0;54;1803;98;218;6
2020-04-06T11:03:12.223406;UAE;1799;0;10;0;144;1645;1;182;1
2020-04-06T11:03:12.223406;Dominican Republic;1745;0;82;0;17;1646;147;161;8
2020-04-06T11:03:12.223406;Greece;1735;0;73;0;78;1584;93;166;7
2020-04-06T11:03:12.223406;South Africa;1655;0;11;0;95;1549;7;28;2
2020-04-06T11:03:12.223406;Qatar;1604;0;4;0;123;1477;37;557;1
2020-04-06T11:03:12.223406;Argentina;1554;0;46;0;280;1228;86;34;1
2020-04-06T11:03:12.223406;Iceland;1486;0;4;0;428;1054;11;4355;12
2020-04-06T11:03:12.223406;Colombia;1485;0;35;0;88;1362;50;29;7
2020-04-06T11:03:12.223406;Algeria;1320;0;152;0;90;1078;46;30;3
2020-04-06T11:03:12.223406;Ukraine;1319;11;38;1;28;1253;16;30;9
2020-04-06T11:03:12.223406;Singapore;1309;0;6;0;320;983;25;224;1
2020-04-06T11:03:12.223406;Croatia;1182;0;15;0;125;1042;39;288;4
2020-04-06T11:03:12.223406;Egypt;1173;0;78;0;247;848;0;11;8
2020-04-06T11:03:12.223406;Morocco;1113;92;71;1;76;966;1;30;2
2020-04-06T11:03:12.223406;Estonia;1108;11;19;4;62;1027;14;835;14
2020-04-06T11:03:12.223406;New Zealand;1106;67;1;0;176;929;3;229;2
2020-04-06T11:03:12.223406;Slovenia;1021;24;30;2;102;889;30;491;14
2020-04-06T11:03:12.223406;Iraq;961;0;61;0;279;621;0;24;2
2020-04-06T11:03:12.223406;Hong Kong;915;24;4;0;216;695;12;122;5
2020-04-06T11:03:12.223406;Moldova;864;0;17;2;37;810;80;214;4
2020-04-06T11:03:12.223406;Lithuania;843;32;14;1;8;821;11;310;5
2020-04-06T11:03:12.223406;Armenia;833;11;8;1;62;763;30;281;3
2020-04-06T11:03:12.223406;Hungary;744;11;38;4;67;639;17;77;4
2020-04-06T11:03:12.223406;Diamond Princess;712;0;11;0;619;82;10;0;0
2020-04-06T11:03:12.223406;Belarus;700;138;13;5;53;634;11;74;1
2020-04-06T11:03:12.223406;Bahrain;700;0;4;0;431;265;3;411;2
2020-04-06T11:03:12.223406;Bosnia and Herzegovina;667;13;27;4;44;596;4;203;8
2020-04-06T11:03:12.223406;Kuwait;665;109;1;0;103;561;20;156;2
2020-04-06T11:03:12.223406;Cameroon;658;8;9;0;17;632;0;25;3
2020-04-06T11:03:12.223406;Kazakhstan;604;20;6;0;45;553;6;32;3
2020-04-06T11:03:12.223406;Azerbaijan;584;0;7;0;32;545;17;58;7
2020-04-06T11:03:12.223406;Tunisia;574;0;22;0;5;547;39;49;2
2020-04-06T11:03:12.223406;North Macedonia;555;0;18;0;23;514;15;266;9
2020-04-06T11:03:12.223406;Latvia;542;9;1;0;1;540;5;287;5
2020-04-06T11:03:12.223406;Bulgaria;541;10;21;1;39;481;22;78;3
2020-04-06T11:03:12.223406;Lebanon;541;14;19;1;55;467;27;79;3
2020-04-06T11:03:12.223406;Slovakia;534;49;1;0;8;525;3;98;2
2020-04-06T11:03:12.223406;Andorra;501;0;18;0;26;457;12;6484;233
2020-04-06T11:03:12.223406;Costa Rica;454;0;2;0;16;436;14;89;4
2020-04-06T11:03:12.223406;Cyprus;446;0;9;0;37;400;11;369;7
2020-04-06T11:03:12.223406;Uruguay;406;0;6;0;104;296;14;117;2
2020-04-06T11:03:12.223406;Uzbekistan;390;48;2;0;30;358;8;12;6
2020-04-06T11:03:12.223406;Albania;377;16;21;1;116;240;7;131;7
2020-04-06T11:03:12.223406;Taiwan;373;10;5;0;57;311;0;16;2
2020-04-06T11:03:12.223406;Afghanistan;367;18;7;0;17;343;0;9;2
2020-04-06T11:03:12.223406;Burkina Faso;345;0;17;0;90;238;0;17;8
2020-04-06T11:03:12.223406;Jordan;345;0;5;0;110;230;5;34;5
2020-04-06T11:03:12.223406;Réunion;344;0;0;0;40;304;4;384;0
2020-04-06T11:03:12.223406;Oman;331;33;2;0;61;268;3;65;4
2020-04-06T11:03:12.223406;Cuba;320;0;8;0;15;297;11;28;7
2020-04-06T11:03:12.223406;Channel Islands;309;0;6;0;27;276;0;1777;35
2020-04-06T11:03:12.223406;Honduras;298;30;22;0;6;270;10;30;2
2020-04-06T11:03:12.223406;San Marino;266;0;32;0;35;199;14;7839;943
2020-04-06T11:03:12.223406;Ivory Coast;261;0;3;0;37;221;0;10;1
2020-04-06T11:03:12.223406;Palestine;252;15;1;0;25;226;0;49;2
2020-04-06T11:03:12.223406;Vietnam;241;0;0;0;95;146;8;2;0
2020-04-06T11:03:12.223406;Malta;241;14;0;0;5;236;3;546;0
2020-04-06T11:03:12.223406;Nigeria;232;0;5;0;33;194;2;1;2
2020-04-06T11:03:12.223406;Mauritius;227;0;7;0;7;213;1;178;6
2020-04-06T11:03:12.223406;Senegal;226;4;2;0;92;132;1;13;1
2020-04-06T11:03:12.223406;Montenegro;223;9;2;0;1;220;4;355;3
2020-04-06T11:03:12.223406;Kyrgyzstan;216;69;4;3;33;179;5;33;6
2020-04-06T11:03:12.223406;Ghana;214;0;5;0;31;178;2;7;2
2020-04-06T11:03:12.223406;Georgia;188;14;2;0;36;150;6;47;5
2020-04-06T11:03:12.223406;Niger;184;0;10;0;13;161;0;8;4
2020-04-06T11:03:12.223406;Bolivia;183;26;11;1;2;170;3;16;9
2020-04-06T11:03:12.223406;Faeroe Islands;183;2;0;0;107;76;1;3745;0
2020-04-06T11:03:12.223406;Sri Lanka;176;0;5;0;34;137;5;8;2
2020-04-06T11:03:12.223406;Venezuela;159;0;7;0;52;100;6;6;2
2020-04-06T11:03:12.223406;DRC;154;0;18;0;3;133;0;2;2
2020-04-06T11:03:12.223406;Martinique;149;0;4;0;50;95;21;397;11
2020-04-06T11:03:12.223406;Mayotte;147;0;2;0;14;131;3;539;7
2020-04-06T11:03:12.223406;Kenya;142;0;4;0;4;134;2;3;7
2020-04-06T11:03:12.223406;Isle of Man;138;11;1;0;0;137;0;1623;12
2020-04-06T11:03:12.223406;Guadeloupe;135;0;7;0;31;97;14;337;17
2020-04-06T11:03:12.223406;Brunei ;135;0;1;0;82;52;3;309;2
2020-04-06T11:03:12.223406;Bangladesh;123;35;12;3;33;78;1;7;7
2020-04-06T11:03:12.223406;Guinea;121;0;0;0;5;116;0;9;0
2020-04-06T11:03:12.223406;Cambodia;114;0;0;0;53;61;1;7;0
2020-04-06T11:03:12.223406;Paraguay;113;9;5;2;12;96;8;16;7
2020-04-06T11:03:12.223406;Trinidad and Tobago;105;1;7;0;1;97;0;75;5
2020-04-06T11:03:12.223406;Rwanda;104;0;0;0;4;100;0;8;0
2020-04-06T11:03:12.223406;Gibraltar;103;0;0;0;52;51;0;3057;0
2020-04-06T11:03:12.223406;Liechtenstein;77;0;1;0;0;76;0;2020;26
2020-04-06T11:03:12.223406;Monaco;73;0;1;0;3;69;4;1860;25
2020-04-06T11:03:12.223406;Madagascar;72;0;0;0;2;70;6;3;0
2020-04-06T11:03:12.223406;Guatemala;70;0;3;0;15;52;3;4;2
2020-04-06T11:03:12.223406;El Salvador;69;7;3;0;2;64;4;11;5
2020-04-06T11:03:12.223406;French Guiana;68;0;0;0;27;41;1;228;0
2020-04-06T11:03:12.223406;Aruba;64;0;0;0;1;63;0;599;0
2020-04-06T11:03:12.223406;Djibouti;59;0;0;0;9;50;0;60;0
2020-04-06T11:03:12.223406;Jamaica;58;0;3;0;8;47;0;20;1
2020-04-06T11:03:12.223406;Barbados;56;0;1;0;6;49;4;195;3
2020-04-06T11:03:12.223406;Togo;52;8;3;0;22;27;0;6;4
2020-04-06T11:03:12.223406;Uganda;52;0;0;0;0;52;0;1;0
2020-04-06T11:03:12.223406;Mali;47;2;5;0;1;41;0;2;2
2020-04-06T11:03:12.223406;Congo;45;0;5;0;2;38;0;8;9
2020-04-06T11:03:12.223406;Ethiopia;44;1;2;0;4;38;1;4;2
2020-04-06T11:03:12.223406;Macao;44;0;0;0;10;34;0;68;0
2020-04-06T11:03:12.223406;French Polynesia;41;0;0;0;0;41;0;146;0
2020-04-06T11:03:12.223406;Cayman Islands;39;0;1;0;1;37;0;593;15
2020-04-06T11:03:12.223406;Zambia;39;0;1;0;3;35;0;2;5
2020-04-06T11:03:12.223406;Sint Maarten;37;12;6;2;1;30;0;863;140
2020-04-06T11:03:12.223406;Bermuda;37;0;0;0;14;23;0;594;0
2020-04-06T11:03:12.223406;Saint Martin;32;0;2;0;7;23;6;828;52
2020-04-06T11:03:12.223406;Bahamas;29;0;5;0;4;20;1;74;13
2020-04-06T11:03:12.223406;Guyana;29;5;4;0;0;25;0;37;5
2020-04-06T11:03:12.223406;Eritrea;29;0;0;0;0;29;0;8;0
2020-04-06T11:03:12.223406;Gabon;24;3;1;0;1;22;0;11;4
2020-04-06T11:03:12.223406;Tanzania;22;0;1;0;3;18;0;4;2
2020-04-06T11:03:12.223406;Benin;22;0;0;0;5;17;0;2;0
2020-04-06T11:03:12.223406;Haiti;21;0;1;0;1;19;0;2;9
2020-04-06T11:03:12.223406;Myanmar;21;0;1;0;0;20;0;4;2
2020-04-06T11:03:12.223406;Syria;19;0;2;0;2;15;0;1;1
